Time,Signal_1
0.0,157.24973656480503
0.031900000000000005,155.68477103301385
0.06393333333333334,156.29278350515463
0.09603333333333333,155.86527929901425
0.128,155.2475780409042
0.15996666666666667,155.4133476856835
0.19210000000000002,156.22433862433863
0.22406666666666666,155.5091496232508
0.25606666666666666,155.64635473340587
0.28803333333333336,155.47333333333333
0.33593333333333336,154.9989224137931
0.368,154.8655737704918
0.4,155.10066371681415
0.43210000000000004,154.9475982532751
0.46403333333333335,154.90666666666667
0.496,155.33225458468175
0.528,155.2443729903537
0.5601666666666667,154.72391304347826
0.5920666666666667,155.03804347826087
0.6242,154.19955406911927
0.672,153.49030172413794
0.7039333333333334,153.6380846325167
0.7360333333333333,155.0377777777778
0.7682,155.13413304253
0.7999333333333334,154.81444444444443
0.8319666666666667,154.53863134657837
0.8641000000000001,154.29098805646038
0.8961,154.79310344827587
0.928,154.7664155005382
0.9599666666666667,154.96630434782608
0.9921000000000001,154.44812834224598
1.0399,153.50434782608696
1.0720333333333334,153.67608695652174
1.104,153.5836956521739
1.1359333333333335,153.96875
1.1679333333333335,153.5253863134658
1.2000333333333333,154.0649779735683
1.232,154.36193619361936
1.264,154.07978142076502
1.2959,154.41883116883116
1.3281333333333334,154.67245119305858
1.3599333333333334,154.60846560846562
1.4080000000000001,154.74391534391535
1.4399333333333337,154.9216494845361
1.472,154.17248908296943
1.5042333333333333,154.0360082304527
1.5361333333333334,154.17745302713985
1.568,153.97613882863342
1.6,153.88453159041396
1.6320666666666668,153.81138040042148
1.6641333333333335,154.27382256297918
1.6959666666666668,154.1020191285866
1.744,154.1093585699264
1.7761,154.1182212581345
1.808,154.65995762711864
1.8400333333333334,155.07675906183368
1.872,154.44312026002166
1.9041333333333335,154.09776833156215
1.9359333333333333,154.05347593582889
1.9682333333333335,154.49893162393164
1.9999666666666667,153.6798245614035
2.0320666666666667,154.8922091782284
2.0640333333333336,154.4994652406417
2.1119,154.54039301310044
2.144066666666667,154.84138655462183
2.1761,154.82266526757607
2.2081,154.84735202492212
2.2399333333333336,154.63213530655392
2.2721666666666667,155.1228813559322
2.3041666666666667,154.7879417879418
2.3361,154.71607515657618
2.3680333333333334,155.0083682008368
2.4001333333333332,154.63778705636742
2.432,154.7640211640212
2.48,154.45112781954887
2.512,153.40998959417274
2.5439000000000003,153.43285123966942
2.5760666666666667,152.62788259958072
2.6081000000000003,152.69150052465898
2.6400333333333337,151.90400843881855
2.672,151.06057385759829
2.704,150.68454258675078
2.7361666666666666,150.50823045267492
2.7680000000000002,151.36288659793814
2.8161333333333336,151.0084388185654
2.8480000000000003,150.95302713987473
2.879966666666667,151.21383647798743
2.9121333333333337,150.9063475546306
2.9440666666666666,151.6861081654295
2.9759,151.35263702171667
3.0080666666666667,150.8563656147987
3.040166666666667,151.20507399577167
3.0722333333333336,151.15621679064824
3.1041333333333334,150.60778128286015
3.136066666666667,151.07845188284517
3.1839666666666666,151.10993657505287
3.2161333333333335,151.28024819027922
3.2481,150.9837310195228
3.2799333333333336,150.69370330843117
3.3120000000000003,151.45108695652175
3.3440333333333334,150.7960741548528
3.3761,151.9598765432099
3.407966666666667,152.45338983050848
3.439966666666667,152.30434782608697
3.472033333333333,152.31732776617952
3.5041333333333333,151.69755058572952
3.5521000000000003,151.79175475687103
3.5841333333333334,150.7607296137339
3.6161333333333334,151.06342494714588
3.6480333333333337,150.61771058315335
3.6801333333333335,150.96972972972972
3.712066666666667,150.9653725078699
3.744066666666667,150.63685344827587
3.7759333333333336,151.16970998925885
3.8081,150.60775862068965
3.840066666666667,150.4913043478261
3.8882333333333334,151.06236559139785
3.919966666666667,150.86449579831933
3.952066666666667,150.32773109243698
3.9840333333333335,150.13149522799577
4.016266666666667,150.2145178764897
4.048033333333334,150.3860021208908
4.0799666666666665,149.77862595419847
4.112033333333334,150.22672508214677
4.144166666666667,150.21719955898567
4.176,150.6195652173913
4.208166666666667,150.5247844827586
4.2559000000000005,149.86225596529286
4.288133333333334,150.4821052631579
4.3200666666666665,150.7087276550999
4.352033333333334,150.41220556745182
4.384,150.0010775862069
4.416,150.0
4.448166666666667,150.55882352941177
4.479966666666667,151.0515247108307
4.512066666666667,151.2431289640592
4.544133333333334,151.00106723585913
4.5761666666666665,150.20820189274448
4.624066666666667,150.2754555198285
4.6561,150.53270042194092
4.687966666666667,150.49473684210525
4.719966666666667,151.17597471022128
4.752033333333333,151.31983385254412
4.7841000000000005,151.1702819956616
4.816166666666667,150.80851063829786
4.848,150.19137749737118
4.879966666666667,150.39148936170213
4.912100000000001,150.66309012875536
4.9600333333333335,150.68415529905562
4.991966666666667,151.27983104540652
5.0239,150.8002125398512
5.0561,151.03911205073996
5.088166666666667,150.8033826638478
5.120033333333334,150.85368421052632
5.152,151.36430062630478
5.184,151.39679144385028
5.216166666666667,150.38529088913282
5.2481333333333335,150.21097954790096
5.279966666666668,150.2483731019523
5.3280666666666665,151.10548977395047
5.359933333333333,150.73842841765338
5.392033333333334,151.18267223382045
5.4242,150.88372093023256
5.456033333333334,151.0952380952381
5.488033333333334,151.50465356773526
5.520000000000001,151.38733125649014
5.5521,151.41336116910227
5.584033333333333,150.7831950207469
5.6161666666666665,150.91277258566979
5.647966666666667,149.9717277486911
5.696033333333333,150.06617647058823
5.728166666666667,150.53895410885806
5.759966666666667,150.19978746014877
5.792066666666667,150.39594450373534
5.824166666666667,150.48349307774228
5.856133333333333,150.85473684210527
5.888166666666667,150.8378947368421
5.919966666666667,151.2945492662474
5.952,151.3032873806999
5.9840333333333335,151.2778366914104
6.031966666666667,150.07809110629069
6.064,149.9903743315508
6.0961,150.4853737811484
6.128066666666667,150.21627408993578
6.159966666666667,149.9956942949408
6.1921333333333335,150.22105263157894
6.224033333333334,150.34598698481562
6.256033333333334,150.19210245464248
6.288033333333334,150.77904564315352
6.320033333333334,151.2483731019523
6.3520666666666665,151.15037593984962
6.400066666666667,150.83706070287542
6.432,150.93473684210525
6.4641,150.51365546218486
6.496066666666667,150.36239495798318
6.527900000000001,150.27531645569618
6.5601,150.63414634146343
6.5920000000000005,151.2580982236155
6.6241,151.0105708245243
6.656233333333334,151.32227979274612
6.6879333333333335,150.87380699893956
6.736000000000001,151.6479915433404
6.768000000000001,151.27167019027485
6.799933333333334,151.2736842105263
6.831966666666667,151.45877378435517
6.864000000000001,151.46105263157895
6.8960333333333335,151.3833157338965
6.928,151.47564766839378
6.960133333333333,151.14197530864197
6.992066666666667,151.70724029380904
7.024100000000001,150.168253968254
7.056033333333334,151.57112068965517
7.103966666666667,151.32154340836013
7.136166666666667,150.47794117647058
7.168100000000001,150.6504329004329
7.199966666666667,151.7757894736842
7.231933333333334,151.59652928416486
7.264,151.57483731019522
7.2961,151.38394793926247
7.328200000000001,151.17121848739495
7.359966666666667,151.5950590762621
7.392166666666667,151.37566702241196
7.424200000000001,151.4967672413793
7.4721,151.02526315789473
7.504,151.54612937433723
7.536033333333334,151.38372093023256
7.568166666666667,152.12008501594048
7.600133333333334,151.54122621564483
7.632033333333334,151.26898734177215
7.664000000000001,151.32650972364382
7.696000000000001,151.41448058761804
7.728166666666667,151.16195652173914
7.759966666666667,150.9808510638298
7.808066666666667,150.81643543223052
7.840000000000001,151.15673981191225
7.872033333333333,151.2632135306554
7.904166666666667,150.92349137931035
7.936166666666667,151.0872844827586
7.968133333333333,151.08686440677965
