Time,Signal_1
0.0,161.6906779661017
0.03333333333333333,161.86155484558043
0.06666666666666667,161.73191489361702
0.1,161.60815047021944
0.13333333333333333,161.63665254237287
0.16666666666666669,161.69462365591397
0.2,161.3756786102063
0.23333333333333334,161.64919786096257
0.26666666666666666,161.60213903743315
0.30000000000000004,161.83029001074112
0.33333333333333337,161.6195536663124
0.3666666666666667,161.63957219251338
0.4,161.68980477223428
0.43333333333333335,162.05502645502648
0.4666666666666667,162.35807860262008
0.5,162.4962243797195
0.5333333333333333,162.62130801687763
0.5666666666666667,162.35169491525423
0.6000000000000001,162.31657754010695
0.6333333333333334,161.84076433121018
0.6666666666666667,161.9321503131524
0.7000000000000001,161.97912317327766
0.7333333333333334,161.8921161825726
0.7666666666666667,161.7431289640592
0.8,161.78181818181818
0.8316666666666667,161.74399164054338
0.8650000000000001,161.57266811279828
0.8983333333333335,161.34452871072588
0.9316666666666668,161.48877005347595
0.9650000000000001,161.831914893617
0.9983333333333334,161.90721649484536
1.0316666666666667,161.4451476793249
1.0650000000000002,161.70780590717297
1.0983333333333334,162.01154249737672
1.1316666666666668,162.0663101604278
1.165,162.27215189873417
1.1983333333333335,161.89926547743966
1.2316666666666667,161.61930010604456
1.2650000000000001,161.96350364963504
1.2983333333333333,161.93430656934308
1.3316666666666668,162.1608832807571
1.365,162.1046511627907
1.3983333333333334,162.1865671641791
1.4316666666666669,162.26842105263157
1.465,162.3512658227848
1.4983333333333335,161.98402555910545
1.5316666666666667,161.98722044728436
1.5650000000000002,161.68477103301387
1.5983333333333334,161.23714585519411
1.6316666666666668,161.20569620253164
1.665,161.2063983488132
1.6983333333333335,160.98206751054852
1.7316666666666667,161.40246406570841
1.7650000000000001,161.33683105981112
1.7983333333333333,161.39451476793246
1.8316666666666668,161.36334745762713
1.8650000000000002,161.5189075630252
1.8983333333333334,161.41772151898732
1.9316666666666669,161.45820433436532
1.965,161.15245202558634
1.9983333333333335,162.37883597883598
2.0316666666666667,162.10094637223975
2.065,161.86673662119622
2.0983333333333336,162.38315789473683
2.131666666666667,162.11946446961895
2.165,162.07740585774056
2.1983333333333337,162.02806652806655
2.231666666666667,162.13113006396588
2.265,162.1174636174636
2.2983333333333333,162.16526315789474
2.331666666666667,162.0543710021322
2.365,162.13735691987515
2.3983333333333334,161.75266524520256
2.4316666666666666,161.61727078891258
2.4650000000000003,161.19701810436635
2.4983333333333335,161.20969441517386
2.5300000000000002,161.14634146341464
2.5633333333333335,160.71083070452156
2.5966666666666667,160.5433403805497
2.6300000000000003,160.56
2.6633333333333336,160.32281808622503
2.6966666666666668,160.57249466950958
2.73,160.62046908315565
2.7633333333333336,160.95202558635395
2.796666666666667,161.1968253968254
2.83,161.1417910447761
2.8633333333333337,161.10115911485772
2.896666666666667,161.23591923485654
2.93,161.15729166666665
2.9633333333333334,161.04895833333333
2.996666666666667,161.07610993657505
3.0300000000000002,161.19622245540398
3.0633333333333335,161.44281217208814
3.0966666666666667,161.44243070362472
3.1300000000000003,161.67995802728228
3.1633333333333336,161.49003147953832
3.1966666666666668,161.80085197018107
3.2300000000000004,161.54451345755695
3.2633333333333336,161.57308096740272
3.296666666666667,161.7537313432836
3.33,161.42004264392324
3.3633333333333337,161.33049040511727
3.396666666666667,161.1183368869936
3.43,161.05644302449417
3.4633333333333334,161.11940298507463
3.496666666666667,161.03088391906286
3.5300000000000002,161.09478168264113
3.5633333333333335,160.86195995785036
3.5966666666666667,160.8872497365648
3.6300000000000003,160.86402569593147
3.6633333333333336,161.0653319283456
3.6966666666666668,160.86509635974306
3.7300000000000004,161.2149631190727
3.7633333333333336,161.17175974710221
3.796666666666667,161.19704952581662
3.83,161.32043010752687
3.8633333333333337,161.37313432835822
3.896666666666667,161.38912579957355
3.93,161.30277185501066
3.9633333333333334,161.69884575026234
3.996666666666667,161.4857744994731
4.03,161.57187827911858
4.0633333333333335,161.63152289669864
4.096666666666667,161.62234042553192
4.13,161.38830897703548
4.161666666666667,161.45188284518827
4.195,161.0828961175236
4.2283333333333335,161.04948453608247
4.261666666666667,160.91327063740857
4.295,161.17377398720683
4.328333333333334,161.00319829424308
4.361666666666667,160.6356993736952
4.395000000000001,160.54592901878914
4.428333333333334,160.65240083507305
4.461666666666667,160.72602739726025
4.495,160.97154899894625
4.528333333333333,160.92096944151737
4.5616666666666665,161.07060063224446
4.595000000000001,161.05057955742885
4.628333333333334,161.14757481940143
4.661666666666667,160.80611169652263
4.695,161.08119218910585
4.7283333333333335,161.0781089414183
4.761666666666667,161.070914696814
4.795,161.01049317943338
4.828333333333334,161.11979695431472
4.861666666666667,161.01727642276424
4.895000000000001,160.93525179856115
4.928333333333334,161.07926829268294
4.961666666666667,161.26883910386965
4.995,161.39634146341464
5.028333333333333,160.86784599375653
5.061666666666668,160.90040650406505
5.095000000000001,160.89060887512898
5.128333333333334,160.49895833333332
5.161666666666667,160.20362473347546
5.195,160.39021852237255
5.2283333333333335,160.20912951167728
5.261666666666667,160.3608137044968
5.295,160.41577825159914
5.328333333333334,160.2505376344086
5.361666666666667,160.45095948827293
5.395000000000001,160.4247311827957
5.428333333333334,160.3557187827912
5.461666666666667,160.27911857292762
5.495,160.3651626442812
5.528333333333333,160.19022316684377
5.561666666666668,160.201912858661
5.595000000000001,160.31049250535332
5.628333333333334,160.37687366167023
5.661666666666667,160.3340292275574
5.695,160.4326824254882
5.7283333333333335,160.67184265010354
5.761666666666667,160.4630021141649
5.795,160.80972515856237
5.828333333333334,160.91327623126338
5.86,160.79915433403806
5.8933333333333335,160.71443089430895
5.926666666666667,160.4943820224719
5.96,160.422954303932
5.993333333333334,159.79808714133898
6.026666666666667,159.89507494646682
6.0600000000000005,159.94792773645057
6.093333333333334,160.09743040685225
6.126666666666667,160.71851851851852
6.16,160.40276301806588
6.193333333333333,160.12750263435194
6.2266666666666675,160.3336875664187
6.260000000000001,160.13496280552602
