Time,Signal_1
0.0,170.14812575574365
0.03333333333333333,172.411620795107
0.06666666666666667,172.1268472906404
0.1,172.30745906610068
0.13166666666666668,171.91368680641185
0.165,172.30910201588273
0.19833333333333333,172.3951911220715
0.2316666666666667,172.77501516070345
0.265,172.23223039215685
0.29833333333333334,172.09803921568627
0.33166666666666667,172.21085080147967
0.36500000000000005,172.1257706535142
0.3983333333333334,172.52351863164324
0.4316666666666667,172.8611778846154
0.465,172.92397302268546
0.49833333333333335,172.5138190954774
0.5316666666666667,173.215479876161
0.5650000000000002,173.02344231955584
0.5983333333333334,173.29148539465504
0.6316666666666667,173.67241379310346
0.665,173.39419588875452
0.6983333333333334,173.23114355231144
0.7316666666666667,173.53860294117646
0.765,173.90571776155718
0.7983333333333333,173.593210244193
0.8316666666666667,173.94921402660216
0.8650000000000001,173.60569351907935
0.8983333333333335,172.88154613466332
0.9316666666666668,172.65731707317073
0.9650000000000001,172.45454545454547
0.9983333333333334,172.21744471744472
1.0316666666666667,172.03829252981797
1.0650000000000002,172.32818294190358
1.0983333333333334,172.6026812918952
1.1316666666666668,172.72638634978674
1.165,173.04448507007922
1.1983333333333335,172.46371463714638
1.2316666666666667,172.48831488314883
1.2650000000000001,172.56842105263158
1.2983333333333333,172.4919454770756
1.3316666666666668,172.55862068965519
1.365,172.11626468769327
1.3983333333333334,172.32250153280197
1.4316666666666669,172.6319277108434
1.465,173.1228606356968
1.4983333333333335,173.05791743684534
1.5316666666666667,172.6891891891892
1.5650000000000002,173.01083032490976
1.5983333333333334,172.57099514563106
1.6316666666666668,173.0803897685749
1.665,172.90133982947623
1.6983333333333335,173.21784615384615
1.7316666666666667,172.7996300863132
1.7650000000000001,172.97819503331314
1.7983333333333333,173.13325257419746
1.83,173.09438618136954
1.8633333333333335,172.6922133660331
1.8966666666666667,172.78177309361436
1.9300000000000002,172.23465045592707
1.9633333333333334,172.70158343483556
1.9966666666666668,173.08246153846156
2.0300000000000002,172.50182704019488
2.0633333333333335,172.93661538461538
2.0966666666666667,172.3976572133169
2.1300000000000003,172.52407068860452
2.1633333333333336,172.34966727162737
2.1966666666666668,172.7919504643963
2.23,172.6227909811091
2.2633333333333336,172.78281911675742
2.296666666666667,172.88734939759038
2.33,172.9030303030303
2.3633333333333333,172.0788330229671
2.396666666666667,172.48792569659443
2.43,172.37832817337463
2.4633333333333334,172.32383900928792
2.496666666666667,172.26646153846156
2.5300000000000002,172.39975399754
2.5633333333333335,172.35424354243543
2.5966666666666667,172.64360073484386
2.6300000000000003,172.1869618696187
2.6633333333333336,172.66243961352657
2.6966666666666668,172.23370233702337
2.73,172.2782874617737
2.7633333333333336,172.49542961608776
2.796666666666667,172.36633663366337
2.83,172.63720642768848
2.8633333333333337,172.5417185554172
2.896666666666667,172.66064757160646
2.93,172.51684017146357
2.9633333333333334,172.86424242424243
2.996666666666667,172.45277269957344
3.0300000000000002,172.22679778733865
3.0633333333333335,172.30214067278285
3.0966666666666667,172.4116192830655
3.1300000000000003,172.54311926605504
3.1633333333333336,172.2675709001233
3.1966666666666668,172.16727272727272
3.2300000000000004,172.4738783036263
3.2633333333333336,172.93922984356198
3.296666666666667,172.90657652120467
3.33,172.99260172626387
